CustomerID,Recency,Frequency,Monetary,Cluster
15753,305,1,79.2,2
15754,52,3,458.57,0
15755,11,6,2364.25,1
15756,62,4,528.01,0
15757,66,2,714.42,0
15758,25,1,205.25,2
15759,219,3,253.04,2
15762,66,2,583.75,0
15763,32,2,1086.92,0
15764,89,6,3279.97,0
15766,65,1,315.06,2
15768,116,3,621.83,0
15769,8,26,56252.72,1
15773,6,1,635.68,0
15774,69,1,270.8,2
15775,246,1,104.9,2
15776,134,1,241.62,2
15777,242,4,1047.11,0
15780,184,3,475.28,2
15781,26,3,345.46,0
15782,10,3,2614.74,0
15783,11,1,246.3,2
15785,33,5,2328.97,0
15786,47,3,4919,0
15787,27,3,933.26,0
15789,359,1,351.3,2
15790,11,1,218.75,2
15791,44,2,1612.69,0
15793,15,3,965.61,0
15795,150,1,610.01,2
15796,2,8,2708.61,1
15797,114,4,2207.4,0
15799,76,3,884.14,0
15800,108,2,696.89,0
15801,47,3,1063.95,0
15802,143,1,451.42,2
15803,52,1,415.82,2
15804,1,13,4206.39,1
15805,24,17,5488.18,1
15806,47,3,784.58,0
15807,51,3,903.9,0
15808,307,4,3651.27,0
15809,37,5,515.77,0
15810,79,4,1391.98,0
15811,23,6,2218.62,1
15812,108,5,1801.14,0
15813,208,2,1303.91,0
15814,17,4,1945.33,0
15815,64,5,2100.6,0
15819,50,4,1905.45,0
15820,320,1,206.98,2
15821,45,2,570.96,0
15822,4,2,885.47,0
15823,373,1,15,2
15825,173,1,532.94,2
15826,57,3,1654.31,0
15827,74,14,1836.09,1
15829,100,2,636.14,0
15830,38,1,576,2
15831,59,3,794.64,0
15832,255,1,836.79,2
15834,71,4,2225.15,0
15835,45,4,954.09,0
15836,51,1,137.37,2
15837,65,1,391.98,2
15838,12,19,33643.08,1
15839,34,3,1048.49,0
15840,59,2,355.56,2
15841,73,4,1224.06,0
15843,304,1,118.95,2
15844,47,1,130.74,2
15845,18,8,3711.77,1
15847,39,2,389.27,0
15850,20,2,234.88,0
15852,187,2,160.71,2
15853,52,1,110.8,2
15854,5,12,2969.12,1
15855,137,5,712.24,0
15856,5,27,16143.64,1
15857,19,1,297,2
15858,16,5,1427.57,0
15860,41,8,965.16,0
15861,13,8,3146.92,1
15862,9,4,832.88,0
15863,26,2,68.84,2
15864,23,6,1936.32,0
15865,41,3,895.13,0
15866,102,1,211.89,2
15867,6,15,3810.14,1
15869,278,2,149.64,2
15870,33,1,351.44,2
15872,15,2,316.25,0
15874,64,7,4405.88,1
15877,2,2,490.33,0
15880,370,1,329.03,2
15881,313,5,501.39,0
15882,199,4,516.36,0
15883,3,2,396.48,0
15885,93,3,379.35,0
15886,61,1,181.09,2
15888,81,1,168.31,2
15889,157,2,420.07,2
15891,227,1,511.68,2
15894,254,2,258.25,2
15895,150,1,179.17,2
15897,195,2,208.59,2
15898,2,5,1383.83,1
15899,369,1,56.25,2
15900,24,1,337.28,2
15901,17,3,351.73,0
15903,10,7,5126.76,1
15904,9,1,164.68,2
15906,20,7,1567.69,1
15907,4,3,882.72,0
15909,174,1,191.94,2
15910,1,8,1228.88,1
15912,179,2,264.62,2
15916,17,8,1502.86,1
15917,248,1,123.1,2
15918,191,2,334.23,2
15919,20,2,525.69,0
15920,155,4,167.5,2
15921,173,1,323.03,2
15922,374,1,369.5,2
15923,373,1,127.08,2
15925,195,1,207.15,2
15930,68,1,426.63,2
15932,5,8,2495.87,1
15933,22,3,1107.46,0
15935,240,2,416.86,2
15937,65,1,145.35,2
15938,113,5,404.58,0
15939,90,15,6115.01,1
15940,312,1,35.8,2
15942,134,1,337.44,2
15944,277,1,325.1,2
15945,366,1,181,2
15947,83,1,1708.24,0
15948,9,2,955.24,0
15949,17,2,364.72,0
15950,32,4,1744.71,0
15951,9,2,708.22,0
15952,34,4,781.91,0
15953,16,8,1657.28,1
15955,25,14,4416.26,1
15957,32,1,428.89,2
15958,75,1,104.35,2
15963,20,2,470.76,0
15965,18,4,808.87,0
15967,24,2,397.68,0
15969,3,3,666.1,0
15970,304,1,314.1,2
15971,18,12,4199.85,1
15973,367,1,307.82,2
15974,40,7,3442.15,1
15975,85,1,371.01,2
15976,166,2,427.64,2
15977,18,2,1054.73,0
15978,78,1,1098.78,2
15980,89,3,2398.86,0
15981,25,8,3408.48,1
15983,23,4,1465.12,0
15984,3,10,2780.63,1
15985,124,2,1142.42,0
15986,31,1,168.12,2
15987,13,7,1432.77,1
15988,20,1,156.78,2
15990,45,2,792.11,0
15992,4,1,41.99,2
15993,9,7,2777.67,1
15994,55,1,414.27,2
15996,89,6,1032.58,0
15998,37,5,3080.22,0
16000,3,3,12393.7,1
16003,30,5,2735.37,0
16005,13,4,578.71,0
16006,212,1,101.4,2
16007,48,4,1693.81,0
16008,24,3,478.78,0
16009,23,4,972.11,0
16010,246,3,392.4,2
16011,9,16,3352.96,1
16012,36,3,1415.29,0
16013,4,47,37130.6,1
16014,38,3,646.83,0
16015,4,3,704.55,0
16016,4,8,1465.51,1
16017,48,1,211.88,2
16018,40,2,408.9,0
16019,47,9,3786.24,1
16020,17,3,851.01,0
16022,261,1,602.63,2
16023,47,3,719.81,0
16024,13,1,251.03,2
16025,30,1,439.66,2
16026,44,1,236.09,2
16027,92,6,934.62,0
16029,39,63,80850.84,1
16030,310,1,331.24,2
16031,93,2,547.9,2
16033,6,20,8778.82,1
16034,197,3,437.7,2
16036,88,2,758.92,0
16037,270,3,855.02,0
16038,8,3,471.78,0
16040,66,3,1313.55,0
16041,31,3,3166.4,0
16042,23,5,1177.47,0
16043,38,4,773.99,0
16045,120,4,1340.7,0
16048,374,2,256.44,2
16049,41,3,1074.81,0
16050,174,1,137.9,2
16052,55,1,362.06,2
16053,33,2,1511.95,0
16054,146,1,783.9,2
16055,221,1,134.8,2
16056,46,1,650.75,2
16057,17,7,2263.12,1
16059,66,6,1453.16,0
16062,10,4,1153.62,0
16063,261,1,335.32,2
16065,366,1,367.14,2
16066,17,5,1521.04,0
16070,23,2,852.15,0
16071,45,1,326.24,2
16072,289,1,584.32,2
16073,298,1,122.4,2
16076,4,10,2234.73,1
16078,284,1,79.2,2
16079,17,3,1352,0
16080,82,2,217.16,2
16081,57,5,2799.42,0
16083,101,2,1317.62,0
16084,300,1,436.18,2
16085,24,5,981.51,0
16086,60,5,1121.39,0
16091,155,2,315.06,2
16092,115,3,817.86,0
16093,107,1,17,2
16094,12,4,1078.23,0
16096,265,1,320.62,2
16097,241,1,185.05,2
16098,88,7,2005.63,0
16099,51,3,731.9,0
16101,71,1,1290.7,0
16102,43,3,1842.14,0
16103,8,6,1429.64,1
16104,62,1,298.21,2
16105,249,1,336.96,2
16106,66,1,108.38,2
16107,18,7,3204.16,1
16108,85,1,842.5,2
16109,219,2,611.88,2
16110,46,3,1320.95,0
16112,144,4,195.74,2
16113,184,1,161.38,2
16114,171,1,135.75,2
16115,10,8,1660.88,1
16116,212,1,612.78,2
16117,190,1,232.21,2
16119,9,2,423.36,0
16120,60,4,1309.14,0
16121,58,2,854.66,0
16122,74,4,684.42,0
16123,52,1,307.78,2
16124,318,1,249,2
16125,368,1,289.35,2
16126,30,4,6287.77,1
16127,40,1,656.25,2
16128,18,5,1880.22,0
16131,52,6,3506.54,0
16133,4,33,14589.04,1
16134,22,2,618.09,0
16135,263,1,517.55,2
16136,60,3,709.38,0
16139,19,3,635.41,0
16140,66,2,725.18,0
16141,89,1,620.4,2
16142,250,1,535.34,2
16143,4,6,2424.94,1
16144,247,1,175.2,2
16145,9,11,3799.49,1
16146,158,3,734.13,0
16147,134,1,375,2
16148,297,1,76.32,2
16149,5,2,280.52,0
16150,43,5,2053.02,0
16152,269,1,1829.04,2
16153,50,5,1824.23,0
16156,9,9,3092.04,1
16157,16,3,656.69,0
16159,282,1,348.2,2
16160,66,2,1025.44,0
16161,2,19,5533.67,1
16162,253,1,37.4,2
16163,233,2,856.6,2
16164,18,3,822.48,0
16168,11,27,3787.6,1
16169,9,4,1822.97,1
16170,51,6,1885.05,0
16171,60,1,73.2,2
16172,96,5,1140.21,0
16173,16,6,1418.32,0
16174,127,3,1009.55,0
16175,95,4,1037.59,0
16177,51,1,331.95,2
16178,139,1,197.9,2
16179,61,1,215.83,2
16180,101,8,10254.18,1
16181,74,1,305.54,2
16182,73,4,6617.65,0
16183,68,1,338.71,2
16184,65,6,1158.79,0
16185,17,2,529.41,0
16186,23,12,4006.94,1
16187,32,15,6911.44,1
16188,45,4,981.86,0
16189,16,2,215.48,0
16190,41,1,215.08,2
16191,3,13,5180.52,1
16193,237,1,314.45,2
16198,76,1,400.681,2
16200,5,2,1068.87,0
16201,4,4,1863.47,1
16202,361,1,365.27,2
16203,59,4,592.9,0
16204,24,1,384.18,2
16205,31,4,757.63,0
16206,55,4,537.06,0
16207,26,1,394.38,2
16208,45,2,664.26,0
16209,89,5,2262.62,0
16210,2,18,21086.3,1
16211,89,1,547.02,2
16212,20,2,690.34,0
16213,79,1,159,2
16214,171,3,1062.75,0
16215,81,1,242.35,2
16216,268,1,914.93,2
16217,236,2,304.25,2
16218,30,7,3084.68,1
16221,37,3,860.86,0
16222,319,1,773.55,2
16224,58,4,1295.3,0
16225,45,5,1096.32,0
16226,204,3,255.12,2
16227,226,1,314.22,2
16229,88,2,1010.6,0
16230,190,2,542.03,2
16232,44,4,990.88,0
16233,72,3,536.68,0
16235,41,5,867.31,0
16236,79,1,432.2,2
16239,57,2,414.2,0
16240,25,2,3718.8,0
16241,10,13,2590.31,1
16242,9,7,3579.86,1
16243,34,2,409.1,0
16244,212,2,1522.75,0
16245,24,3,1413.66,0
16247,171,1,114.56,2
16248,62,1,152.94,2
16249,53,5,1800.07,0
16250,262,2,389.44,2
16253,67,2,3683.86,0
16255,17,8,2619.91,1
16256,267,1,752.43,2
16257,177,1,46.95,2
16258,46,5,5203.51,1
16260,51,1,1035.45,0
16261,18,4,728.54,0
16265,10,9,5447,1
16266,74,7,861.89,0
16268,72,2,667.65,0
16270,354,1,1141.24,2
16271,3,5,1404.64,1
16272,117,1,411.7,2
16274,374,1,351.75,2
16275,197,1,559.87,2
16276,177,1,810.6,2
16278,101,1,566.38,2
16279,22,3,1502.78,0
16281,73,1,2062.06,0
16282,340,1,168.3,2
16283,6,5,1570.81,1
16284,32,2,812.68,0
16287,170,1,142.5,2
16292,122,1,302.25,2
16293,22,10,2248.99,1
16295,10,4,1328.55,0
16297,269,1,301.9,2
16298,23,3,598.2,0
16302,127,1,233.22,2
16303,26,3,5360.63,0
16305,139,1,361.22,2
16306,214,6,632.27,0
16308,38,4,2560,0
16309,107,2,706.57,0
16311,18,2,616.26,0
16313,4,2,274.15,0
16315,331,1,226.37,2
16316,65,8,2938.91,0
16317,120,3,1341.65,0
16318,36,1,328.15,2
16319,218,1,404.4,2
16322,2,2,326.75,0
16323,197,1,207.5,2
16324,129,3,408.59,2
16325,47,3,594.24,0
16326,6,14,3039.22,1
16327,15,6,3820.27,1
16330,18,3,251.91,0
16332,29,7,1582.8,0
16333,8,22,26626.8,1
16337,37,1,151.05,2
16338,158,1,214.8,2
16339,285,1,94.05,2
16340,108,1,534.31,2
16341,25,4,1971.87,0
16342,76,4,322.41,0
16343,17,2,328.58,0
16344,159,1,101.1,2
16345,45,1,565.46,2
16347,12,2,847.45,0
16348,33,7,1415.65,0
16349,291,1,53.5,2
16350,22,4,1116.47,0
16351,333,1,153.9,2
16352,18,2,494.44,0
16353,4,23,6675.71,1
16354,64,2,395.8,2
16356,198,3,211.77,2
16357,34,3,658.88,0
16358,2,4,2027.5,1
16359,8,9,1750.92,1
16360,5,6,3450.41,1
16361,10,4,891.21,0
16362,33,5,709.99,0
16363,54,1,109.36,2
16364,12,2,705.79,0
16365,18,9,1540.42,1
16366,19,1,327.3,2
16367,38,2,800.67,0
16368,3,2,479.91,0
16369,19,3,1545.41,0
16370,83,4,1301.91,0
16372,34,2,355.73,0
16374,67,2,466.73,0
16376,9,2,974.96,0
16377,268,1,676.2,2
16378,248,3,362.95,2
16379,5,4,2157.4,1
16380,62,1,1743.15,0
16383,75,2,643.76,0
16384,90,2,584.5,0
16385,61,3,554.86,0
16386,29,2,302.57,0
16387,323,1,94.36,2
16389,54,4,1382.07,0
16392,270,1,217.89,2
16393,3,13,3040.96,1
16394,57,5,1555.34,0
16395,61,5,1482.06,0
16398,155,2,1705.8,0
16399,20,2,408.02,0
16400,95,1,303.93,2
16401,2,12,4098.32,1
16402,265,2,293.45,2
16403,313,1,177.5,2
16404,71,1,443.05,2
16405,303,2,167.25,2
16406,19,1,154.35,2
16407,13,10,2079.68,1
16409,37,5,2022.98,0
16411,20,2,211.7,0
16412,54,1,135.99,2
16413,57,1,262.2,2
16414,22,2,126.25,2
16415,45,1,200.27,2
16416,27,3,1051.4,0
16418,45,3,631.12,0
16419,113,6,958.71,0
16422,18,51,34684.4,1
16423,25,1,346.12,2
16424,192,1,133.56,2
16425,303,1,302.7,2
16426,3,10,1863.76,1
16427,264,2,241.06,2
16429,107,1,284.55,2
16430,58,1,300.85,2
16431,214,3,623.28,2
16432,65,1,287.4,2
16433,29,1,184.26,2
16434,30,7,1511.8,0
16438,6,5,798.35,0
16440,8,5,3640.67,1
16441,68,2,381.2,2
16442,2,3,609.3,0
16444,47,4,654.67,0
16445,34,1,230.51,2
16446,1,2,168472.5,1
16447,136,1,255.91,2
16448,199,1,182.99,2
16449,198,2,707.69,2
16450,150,1,311.92,2
16451,88,1,266.97,2
16454,45,2,6.9,2
16455,64,7,1841.18,0
16456,100,5,2158.18,0
16457,219,1,208.36,2
16458,3,18,3482.74,1
16460,29,3,811.23,0
16461,178,1,142.92,2
16462,74,3,136,2
16463,22,4,1422.4,0
16464,20,3,1298.66,0
16466,34,7,1595.96,0
16468,75,1,74.9,2
16469,24,4,625.42,0
16470,52,4,752.77,0
16471,275,1,223.95,2
16473,165,3,316.11,2
16474,8,7,1810.65,1
16475,89,4,544.3,0
16477,64,7,2494.46,0
16478,26,3,331,0
16479,11,2,300.83,0
16480,76,1,769.29,2
16482,16,1,220.62,2
16483,193,1,139.35,2
16484,174,2,404.3,2
16485,78,1,363.65,2
16488,34,3,498.8,0
16491,47,1,731.5,2
16493,80,4,1351.63,0
16494,297,1,826.53,2
16495,4,3,648.26,0
16496,9,3,1599.52,0
16497,50,6,2965.69,0
16498,162,2,100.97,2
16499,361,2,365.45,2
16500,5,6,400.86,0
16503,107,4,1431.93,0
16504,26,1,465.88,2
16505,32,1,777.6,0
16506,20,2,90.3,2
16509,297,1,363.7,2
16510,373,1,248.1,2
16511,22,3,918.33,0
16513,5,4,874.59,0
16515,53,5,1624.14,0
16516,31,1,101.7,2
16517,278,1,162.7,2
16518,62,2,484.32,0
16519,26,2,215.08,2
16520,187,3,1046.57,0
16523,2,21,9418.47,1
16525,3,26,13027.45,1
16526,172,1,290.36,2
16527,82,1,228.06,2
16528,4,1,244.41,0
16529,191,1,455.25,2
16531,23,7,1244.59,0
16532,18,3,6748.8,1
16533,20,3,1082.81,0
16535,6,1,593.75,0
16536,111,1,548.12,2
16539,3,4,1388.81,1
16542,54,1,119.62,2
16545,165,1,339.3,2
16546,291,2,787.15,2
16549,11,10,4034.9,1
16550,109,5,2298.97,0
16551,96,3,922.12,0
16552,243,2,379.73,2
16553,164,12,5719.82,1
16554,43,3,837.1,0
16555,36,2,285.89,2
16556,67,7,3313.79,0
16557,25,2,281.85,0
16558,1,20,8338.49,1
16560,27,2,841.41,0
16561,6,2,511.12,0
16563,54,1,1077.74,0
16565,365,1,173.7,2
16566,16,5,614.66,0
16567,195,2,865.6,2
16569,4,1,124.2,2
16570,16,10,3738.4,1
16571,27,3,1421.69,0
16572,128,3,1009.6,0
16573,85,2,663.61,0
16574,72,1,451.44,2
16581,183,1,105.84,2
16582,114,1,313.62,2
16583,374,1,233.45,2
16584,81,2,936.08,0
16586,249,1,463.95,2
16587,233,1,225.15,2
16589,72,3,459.24,0
16591,69,1,213.5,2
16592,5,16,4113.68,1
16593,51,3,330.03,0
16594,76,1,181.09,2
16595,62,1,360.16,2
16596,16,2,250.15,0
16597,5,1,90.04,2
16598,286,1,145.05,2
16600,5,6,813.52,1
16601,41,1,242.7,2
16602,37,1,528.08,2
16603,75,2,482.47,2
16607,18,14,3347.71,1
16609,16,7,5493.46,1
16610,220,1,75.66,2
16611,187,1,129.49,2
16612,33,4,1187.66,0
16613,71,1,618.59,2
16614,183,1,506.19,2
16616,16,2,500.42,0
16617,236,1,151.85,2
16618,32,5,2647.59,0
16619,264,1,226.21,2
16620,4,2,178.96,0
16621,52,4,813.48,0
16623,246,1,129.45,2
16624,81,2,810.57,0
16625,275,1,333.08,2
16626,1,17,4413.1,1
16627,80,1,322.8,2
16628,30,5,2188.05,0
16629,74,2,408.63,2
16633,18,6,2883.1,1
16634,223,2,217.9,2
16637,33,4,1154.47,0
16638,23,10,1680.72,1
16639,32,3,1257.51,0
16641,106,1,231.1,2
16642,5,2,688.33,0
16643,246,1,487.51,2
16644,178,2,833.78,2
16647,170,2,214.06,2
16648,43,1,290.66,2
16650,72,1,518.42,2
16652,59,7,6773.97,1
16653,17,2,1212.66,0
16654,142,4,601.27,0
16655,18,6,3789.52,1
16656,23,15,8625.8,1
16657,10,4,874.43,0
16658,369,1,123.24,2
16659,190,1,39.12,2
16660,17,4,1267.65,0
16665,363,1,135.4,2
16666,20,1,118.98,2
16667,69,2,567.18,0
16668,16,6,306.72,0
16669,24,3,1348.88,0
16670,17,11,4095.9,1
16671,29,3,1692.27,0
16672,3,20,8134.94,1
16674,55,2,304.24,2
16676,34,4,1592.12,0
16678,3,12,3109.99,1
16679,367,1,129.75,2
16680,44,1,183.7,2
16681,73,6,1770.34,0
16682,5,5,1028,1
16684,5,28,66653.56,1
16685,62,2,324.24,2
16686,48,7,2959.88,1
16688,2,4,1260.86,1
16689,76,2,422.6,2
16690,73,2,225.58,2
16692,257,2,1276,0
16693,69,2,477.86,0
16696,136,4,657.9,0
16697,242,1,112.75,2
16698,227,2,1998,0
16700,9,13,5076.55,1
16701,9,13,5398.3,1
16705,1,20,14034.99,1
16706,38,3,531.35,0
16708,46,1,656.63,2
16709,85,5,3029.87,0
16710,20,10,2467.99,1
16711,4,5,1651.03,1
16712,10,11,3611.31,1
16713,19,15,6910.78,1
16714,219,3,1129.06,0
16715,79,1,301.72,2
16716,267,2,901.2,2
16717,24,6,3843.08,1
16718,370,1,606.05,2
16719,15,7,1770.22,1
16720,27,1,152.95,2
16721,263,1,292.47,2
16722,18,13,4730.81,1
16723,92,2,576.4,2
16725,303,7,758.27,0
16726,27,5,1358.74,0
16727,365,1,256.32,2
16728,47,4,1048.28,0
16729,39,21,7205.33,1
16730,53,3,743.11,0
16732,32,1,603.75,2
16734,53,3,646.76,0
16735,79,5,2247.41,0
16737,54,1,417.6,2
16738,298,1,3.75,2
16739,177,1,323,2
16742,47,1,464.9,2
16743,30,7,2213.13,1
16744,12,7,1291.91,1
16745,87,17,7180.7,1
16746,5,18,6680.11,1
16747,38,2,836.06,0
16748,18,5,1515.9,0
16750,45,5,623.93,0
16751,31,1,1764.72,0
16752,373,1,207.5,2
16753,59,1,223.92,2
16754,373,1,2002.4,2
16755,115,3,1475.43,0
16756,215,1,239.4,2
16757,319,1,106.83,2
16758,66,1,369.34,2
16759,8,3,789.79,0
16761,97,1,316.62,2
16762,20,3,1207.24,0
16763,199,1,611.85,2
16764,4,13,2790.95,1
16765,295,1,34,2
16766,274,2,1145.6,2
16767,31,11,5575.56,1
16768,48,3,478.09,0
16769,261,1,361.54,2
16770,58,5,757.1,0
16771,34,5,2242.61,0
16773,58,1,171.59,2
16774,68,4,661.52,0
16775,11,11,1691.51,1
16776,61,1,371.54,2
16777,81,2,222.62,2
16778,75,2,245.94,2
16779,3,22,10611.72,1
16780,101,2,422.24,2
16781,373,1,311.25,2
16782,11,13,2267.95,1
16784,20,1,107.6,2
16788,124,2,594.39,2
16789,9,1,80.8,2
16790,4,6,1545.62,1
16791,30,7,1705.78,0
16792,283,2,110.38,2
16793,58,1,243.84,2
16794,2,10,1196.5,1
16795,366,1,414.88,2
16796,90,1,305.62,2
16800,12,1,1162.65,0
16801,164,4,1594.23,0
16803,66,1,332.3,2
16804,24,3,536.99,0
16805,174,2,460.59,2
16806,104,4,762.16,0
16807,143,3,1121.59,0
16808,100,2,288.42,2
16809,24,5,914.69,0
16810,193,1,309.54,2
16811,5,2,547.07,0
16812,361,1,479.35,2
16813,9,10,1652.18,1
16814,15,21,6416.7,1
16816,104,4,417.06,0
16817,3,9,1604.75,1
16818,11,11,3349.57,1
16820,96,1,497.61,2
16823,228,1,358.38,2
16824,16,2,460.64,0
16825,39,2,775.18,0
16826,52,1,341.7,2
16828,94,2,128.5,2
16829,157,1,197.22,2
16830,39,1,325.91,2
16832,185,3,199.15,2
16833,2,4,1106.53,1
16834,228,1,413.46,2
16835,129,2,180.85,2
16836,40,2,251.87,2
16837,32,11,3170.98,1
16838,198,2,588.85,2
16839,9,34,16594.35,1
16841,37,6,1869.82,0
16842,101,3,1264.19,0
16843,43,16,10196.57,1
16846,51,1,214.32,2
16847,44,1,193.44,2
16848,53,1,281.42,2
16849,187,1,124.57,2
16850,334,1,332.41,2
16851,5,3,342.45,0
16852,11,2,144.91,0
16855,24,2,328.4,0
16856,15,1,35.4,2
16858,369,1,375.69,2
16859,145,2,747.81,2
16861,60,2,173.76,2
16863,32,2,502.8,0
16866,141,3,207.74,2
16869,23,4,817.12,0
16871,23,6,2812.34,1
16872,78,3,680.02,0
16873,5,6,7123.62,1
16875,68,5,2095.53,0
16877,13,6,846.62,0
16878,85,1,13.3,2
16880,31,7,1491.43,0
16881,67,1,432,2
16882,67,3,705.12,0
16883,188,2,272.48,2
16884,38,2,429.84,0
16885,16,3,450.41,0
16887,36,1,192.33,2
16889,195,3,1578.67,0
16891,2,5,742.43,1
16892,2,5,518.19,1
16893,367,1,145.93,2
16895,65,1,202.27,2
16897,300,2,289.78,2
16898,27,3,501.03,0
16899,8,6,1271.06,1
16900,17,3,887.11,0
16902,117,1,1706.88,2
16903,30,1,363.2,2
16904,5,16,3653.75,1
16905,6,7,3037.6,1
16906,82,4,559.59,0
16907,30,5,928.76,0
16909,73,1,379.14,2
16910,5,8,1508.96,1
16912,29,11,2555.58,1
16913,291,1,113.44,2
16914,37,1,183.76,2
16915,10,6,621.68,0
16916,24,2,562.41,0
16917,277,1,391.52,2
16918,50,6,1068.82,0
16919,157,11,2592.25,0
16921,62,1,154.18,2
16923,13,19,7069.08,1
16924,22,3,829.89,0
16926,372,1,230.25,2
16927,116,3,543.05,0
16928,81,17,2814.7,1
16929,4,7,1295.39,1
16930,27,3,378.89,0
16931,6,21,4554.87,1
16932,54,1,150.23,2
16933,2,2,563.23,0
16934,55,2,931.03,0
16936,26,1,261.9,2
16938,9,4,2711.68,1
16940,53,3,3049.88,0
16942,13,9,1904.99,1
16943,212,3,816.73,0
16945,22,19,4345.5,1
16947,236,1,406.48,2
16948,139,3,435.02,2
16949,4,6,1286.27,1
16950,57,3,1178.56,0
16951,135,3,1277.75,0
16952,110,2,167.61,2
16953,31,1,20.8,2
16954,1,9,2085.08,1
16955,185,4,518.67,0
16956,18,1,308.74,2
16957,240,2,416.64,2
16959,88,1,117.35,2
16960,39,3,507.05,0
16961,117,1,234.17,2
16963,188,1,110.55,2
16965,227,1,201.19,2
16966,9,7,2154.97,1
16967,190,1,319.02,2
16968,5,2,439.43,0
16969,40,3,650.41,0
16971,39,1,357.21,2
16976,268,1,251.52,2
16978,78,1,344.33,2
16979,4,6,1852,1
16980,256,2,1028.46,2
16982,61,1,384.06,2
16983,13,7,1905.87,1
16984,89,2,4459.52,0
16985,18,10,5464.12,1
16986,30,2,1873.2,0
16987,4,7,1616.8,1
16988,6,1,126.12,2
16989,8,6,1133.25,1
16990,219,1,179,2
16992,11,5,1614.31,1
16996,31,6,1456.96,0
16997,289,3,702,2
16998,150,4,295,2
16999,24,2,484.82,0
17001,1,11,3989.57,1
17002,86,3,1493.73,0
17004,47,2,1312.14,0
17006,5,4,781.78,0
17007,51,6,889.93,0
17010,19,1,195.36,2
17011,31,1,270.9,2
17014,9,3,583.43,0
17015,29,3,1838.61,0
17017,3,20,8694.26,1
17018,41,2,920.1,0
17019,12,4,1258.08,0
17022,32,1,71,2
17024,46,3,95.85,2
17025,61,3,357.77,0
17026,186,2,154.83,2
17027,79,6,877.56,0
17029,111,2,716,0
17030,64,1,146.87,2
17031,12,2,380.35,0
17033,87,3,1030.14,0
17034,17,3,745.52,0
17035,246,2,433.53,2
17037,88,1,1267.32,2
17038,31,1,112.4,2
17040,138,1,449.73,2
17041,27,3,1071.49,0
17042,3,5,1036.58,1
17043,33,4,1735.18,0
17044,26,1,948.48,0
17045,114,3,339.44,2
17046,158,1,642.02,2
17047,86,3,1100.9,0
17048,118,3,925.35,0
17049,3,9,5655.03,1
17050,97,6,3185.64,0
17051,195,1,240.89,2
17052,29,1,399.09,2
17053,131,1,498.48,2
17054,29,5,1356.33,0
17058,82,3,1179.89,0
17059,30,5,3080.39,0
17060,267,1,234.24,2
17061,74,11,5232.23,1
17062,314,4,533.33,2
17063,22,7,1461.14,0
17064,59,3,855.45,0
17068,13,21,4552.14,1
17069,29,9,2709.7,1
17070,115,1,304.24,2
17071,29,9,2429.03,1
17073,18,4,1446.09,0
17075,18,4,834.12,0
17076,37,3,841.08,0
17078,37,2,378.2,0
17079,79,1,118.8,2
17080,23,2,287.62,0
17081,26,2,288.91,0
17082,34,2,2003.85,0
17083,110,3,1405.78,0
17084,36,2,2747.99,0
17085,124,5,1562.4,0
17086,8,6,2050.08,1
17088,29,4,1991.01,0
17090,5,7,1974.65,1
17091,3,9,3827.76,1
17092,51,4,1774.03,0
17094,323,1,302,2
17095,23,3,1324.16,0
17096,16,4,1022.13,0
17100,19,2,971.74,0
17101,11,4,1621.73,0
17102,262,1,25.5,2
17105,160,2,665.78,2
17107,34,6,10797.48,1
17109,30,6,881.29,0
17110,166,1,163.3,2
17111,48,1,231.61,2
17114,6,8,801.12,1
17115,9,3,837.5,0
17117,289,1,116.2,2
17118,318,1,157.02,2
17119,4,2,606.91,0
17120,234,1,307.46,2
17122,120,1,138.32,2
17123,162,1,345.3,2
17124,186,1,294.24,2
17125,51,1,230.5,2
17126,153,5,989.45,0
17128,335,1,157.09,2
17131,6,5,2463.17,1
17133,16,7,4892.24,1
17134,107,2,413.2,2
17135,17,7,1139.73,0
17138,276,1,380.5,2
17139,16,12,10650.77,1
17140,248,1,454.12,2
17142,240,1,579,2
17144,2,2,984.57,0
17146,106,3,749.78,0
17147,23,4,1714.59,0
17148,52,1,124.88,2
17152,195,3,1689.5,0
17153,25,1,213.78,2
17154,76,1,329.34,2
17155,18,2,251.7,0
17157,8,2,319,0
17158,33,3,1266.97,0
17159,22,3,1538.88,0
17160,32,6,3518.03,1
17162,29,10,1715.46,1
17163,22,2,293.1,0
17164,33,7,2467.35,1
17165,285,1,158.68,2
17166,39,2,206.34,2
17169,58,2,835.78,0
17171,290,1,224.91,2
17172,79,1,317.76,2
17173,6,8,3766.6,1
17174,218,1,59.9,2
17175,45,4,1443.69,0
17176,202,1,306.13,2
17179,179,3,711.79,0
17180,57,4,783.97,0
17181,58,2,239.92,2
17183,8,6,3347.31,1
17186,47,2,144,2
17187,227,1,203.95,2
17188,12,7,2474.23,1
17189,107,2,383.75,2
17190,59,2,444.74,0
17191,29,7,2093.68,1
17193,36,7,1699.3,0
17194,274,2,262.62,2
17197,30,1,1013.01,0
17198,24,3,692.22,0
17201,54,1,289.78,2
17203,36,6,3560.08,1
17204,176,4,1564.56,0
17205,54,1,384.08,2
17206,54,1,204.24,2
17211,27,8,2317.22,1
17212,254,1,226.85,2
17213,41,7,2781.23,1
